"rejectC","pValC","estC","lowC90","upC90","lowC50","upC50","lowC95","upC95","likeCUp","likeCDown","rejectF","pValF","estF","lowF90","upF90","lowF50","upF50","lowF95","upF95","likeFUp","likeFDown","baseConc","baseFlux","iBoot","yearStart","yearEnd","Site_no","param_nm","bias1","bias2","bias3"
FALSE,0.128712871287129,0.00621058428507761,-0.00197325709690685,0.0150307613490811,0.00377438117345531,0.00982313692343061,-0.00462023528256363,0.0163133837670382,0.935643564356436,0.0643564356435643,FALSE,0.148514851485148,0.120715553737289,-0.0193879893407053,0.276416222136178,0.0633942553797475,0.176023141866599,-0.0452967777715983,0.287824711136816,0.925742574257426,0.0742574257425742,0.04172158429555,0.557246271727163,100,2002,2012,"09239500","Total Phosphorus",-0.173494414458336,0.0862474693081654,-0.0436234725750852
FALSE,0.326732673267327,0.00870922098798517,-0.00510595636967991,0.0246273049555913,0.00401074508970694,0.0147826999576806,-0.00705590022081694,0.0273565417029553,0.836633663366337,0.163366336633663,FALSE,0.207920792079208,1.16745089461593,-0.354282707545154,2.40018101816335,0.529090498529405,1.78507093211321,-0.611350631294268,2.50217997900689,0.896039603960396,0.103960396039604,0.0659150627937937,4.64680145442032,100,2003,2012,"09247600","Total Phosphorus",-0.0550427609361231,-0.00781937562814071,-0.0314310682821319
TRUE,0.0099009900990099,-0.08125755115042,-0.133565504358379,-0.0432752933064542,-0.101695652829479,-0.0659051041991274,-0.147850416173252,-0.0370578413784449,0.00495049504950495,0.995049504950495,TRUE,0.0297029702970297,-0.152650107140484,-0.314168281539895,-0.0610796199352559,-0.224717295214028,-0.107861592566295,-0.39243181981983,-0.0399265339061243,0.0148514851485149,0.985148514851485,0.150867867774919,0.327082937981817,100,1982,2012,"01395000","Ammonia",0.134907608552547,0.169076288839513,0.15199194869603
FALSE,0.524752475247525,-0.00799585352721498,-0.0425123457578998,0.0107011385358027,-0.0207247904281229,0.000194959625001587,-0.0584493523863942,0.0144157826474887,0.262376237623762,0.737623762376238,FALSE,0.782178217821782,-0.0133829621240169,-0.146418482883268,0.0624356315940663,-0.0704677521641375,0.0170254607410472,-0.159493695865972,0.0791623171539898,0.391089108910891,0.608910891089109,0.0776061701517138,0.18781579296535,100,1992,2012,"01395000","Ammonia",0.134907608552547,0.169076288839513,0.15199194869603
FALSE,0.465346534653465,-0.00505835214422924,-0.0291129962634539,0.0144136896057666,-0.0162364329411622,-0.000387352014568052,-0.0464609186494317,0.0154200059303569,0.232673267326733,0.767326732673267,FALSE,0.326732673267327,-0.0230882475628906,-0.0943511877450763,0.0159360403513294,-0.0528641611341992,-0.00636966029828152,-0.127574384399565,0.0218728312454904,0.163366336633663,0.836633663366337,0.0746686687687281,0.197521078404224,100,2002,2012,"01395000","Ammonia",0.134907608552547,0.169076288839513,0.15199194869603
FALSE,0.207920792079208,-0.0108593045575393,-0.021080512951588,0.00386144993292062,-0.0153941790669564,-0.00521452754092185,-0.0224490663637013,0.00907231863557813,0.103960396039604,0.896039603960396,FALSE,0.445544554455446,-0.00399731245498924,-0.00992309737811992,0.00458315799014329,-0.00660785045157579,-0.000694345582692101,-0.0104900760333417,0.0121974432195761,0.222772277227723,0.777227722772277,0.0347086934141714,0.0182691431226318,100,2002,2012,"09306200","Ammonia",-0.163514598463749,-0.0728798758422851,-0.118197237153017
FALSE,0.643564356435643,0.00989803250713162,-0.0118220692532975,0.0229587682939359,-0.00161076192295481,0.0137622433612928,-0.0144564055013026,0.0275460714161726,0.678217821782178,0.321782178217822,FALSE,0.227722772277228,0.00568911859746371,-0.00144225647297604,0.0107425127638411,0.00212757250322222,0.00703053207181505,-0.00219568302838907,0.0117369554595612,0.886138613861386,0.113861386138614,0.0278589083221489,0.011545571285223,100,2002,2012,"09306200","Orthophosphate, filtered",-0.087136883977747,-0.077763040208971,-0.082449962093359
FALSE,0.445544554455445,0.053476609734168,-0.0668495451626821,0.177000922460828,0.00878015344764579,0.106258367144102,-0.11162953611514,0.216069112082217,0.777227722772277,0.222772277227723,TRUE,0.0495049504950495,0.423334915668998,0.0679260235148472,0.776921395909244,0.314784910212378,0.570622400939877,-0.0342358966836804,0.827886544010931,0.975247524752475,0.0247524752475248,0.44732047522589,0.71334975224448,100,1972,2012,"09306222","Nitrite plus nitrate",0.119864576229373,0.120519877639485,0.120192226934429
TRUE,0.0099009900990099,-0.0184575000282586,-0.0329041118663357,-0.00767686344858234,-0.0235620593921926,-0.0156645744445798,-0.0341698528954874,-0.00631581285593053,0.00495049504950495,0.995049504950495,FALSE,0.247524752475248,-0.0120854191582576,-0.0257798544041836,0.00594647935667524,-0.0183422249771863,-0.00599586386781745,-0.0289495515468648,0.014201724472098,0.123762376237624,0.876237623762376,0.0673509401086642,0.0649887706167639,100,1972,2012,"09306222","Orthophosphate, filtered",0.101745013831365,0.110090007970324,0.105917510900845
FALSE,0.821782178217822,0.00243022601632228,-0.0137473897552531,0.0180661008554207,-0.00420583601466327,0.00929828384780842,-0.0234598964877081,0.019154516721492,0.589108910891089,0.410891089108911,FALSE,0.861386138613861,-0.0167803058971941,-0.105594721912486,0.0820752971297884,-0.0404211387618421,0.0331054951983304,-0.126303544263306,0.111856000301107,0.430693069306931,0.569306930693069,0.122421060996553,0.480801985816643,100,1992,2012,"09352900","Nitrite plus nitrate",-0.0403391741738997,-0.000316589543355663,-0.0203278818586277
TRUE,0.0099009900990099,-0.274901822138627,-0.376926492106747,-0.205462792053435,-0.311284097452067,-0.249051520318635,-0.387280848173834,-0.194828874029968,0.00495049504950495,0.995049504950495,TRUE,0.0099009900990099,-123.998497505658,-165.161759388847,-96.2235864123429,-139.886309791275,-115.221548145201,-172.00812541843,-83.1188335027454,0.00495049504950495,0.995049504950495,0.631450149374072,276.146872773759,100,1972,2012,"09380000","Nitrite plus nitrate",0.0067235239655486,0.00935484245503781,0.0080391832102932
TRUE,0.0297029702970297,-0.0666723772260756,-0.131876047245564,-0.0252289175977784,-0.0994810424507261,-0.0517015911173354,-0.144880899783324,-0.0155763755052096,0.0148514851485149,0.985148514851485,TRUE,0.0297029702970297,-31.6882678637321,-57.7839566398074,-13.1966095562505,-44.6081457232384,-25.0737689765974,-63.8085727387967,-9.48894441537658,0.0148514851485149,0.985148514851485,0.42322070446152,183.836643131833,100,1982,2012,"09380000","Nitrite plus nitrate",0.0067235239655486,0.00935484245503781,0.0080391832102932
FALSE,0.227722772277228,0.0425495590871298,-0.0283117976554144,0.0840787390765601,0.0204120727421685,0.0598787319406519,-0.0359514616542093,0.0915999358450383,0.886138613861386,0.113861386138614,FALSE,0.306930693069307,14.9739690791726,-14.4231798106168,33.2457933446574,4.16665986796584,21.5693892364727,-20.3633477771896,35.8025263770942,0.846534653465347,0.153465346534653,0.313998768148315,137.174406188928,100,1992,2012,"09380000","Nitrite plus nitrate",0.0067235239655486,0.00935484245503781,0.0080391832102932
FALSE,0.346534653465347,0.0216233490972059,-0.0176517400166082,0.0491425546332972,0.00817574305750746,0.0284463698796238,-0.0262608401622464,0.0542886442895532,0.826732673267327,0.173267326732673,FALSE,0.287128712871287,10.0206348517027,-7.14283942805874,22.575163438696,3.21666734235271,14.0819587194886,-11.2418964124819,24.376250948071,0.856435643564356,0.143564356435644,0.334924978138239,142.127740416398,100,2003,2012,"09380000","Nitrite plus nitrate",0.0067235239655486,0.00935484245503781,0.0080391832102932
TRUE,0.0099009900990099,-0.376447340504423,-0.516619805527233,-0.259700533139265,-0.438347448379531,-0.330467763922904,-0.547975950662316,-0.239669488342164,0.00495049504950495,0.995049504950495,TRUE,0.0099009900990099,-167.79761463645,-224.685190906594,-126.931977848713,-197.841218014534,-150.827747578623,-236.575668523218,-116.967602776588,0.00495049504950495,0.995049504950495,0.872133843518632,386.715080852862,100,1982,2012,"09380000","Total Nitrogen",-0.0219495516299191,0.0214892439755354,-0.000230153827191859
FALSE,0.801980198019802,-0.00606190106389015,-0.0567530755086281,0.0524740759700323,-0.0273829647560648,0.0146426670387539,-0.0770183933755014,0.0578898060052582,0.400990099009901,0.599009900990099,FALSE,0.524752475247525,-8.10641033181969,-32.5398211651743,16.7851900779216,-16.3070601879082,1.12462814346877,-40.3271602593913,19.9421430372412,0.262376237623762,0.737623762376238,0.501748404078099,227.023876548232,100,1992,2012,"09380000","Total Nitrogen",-0.0219495516299191,0.0214892439755354,-0.000230153827191859
FALSE,0.742574257425743,0.00997297792527174,-0.0267158696344455,0.0377292717252312,-0.00396117529567376,0.0170816267720433,-0.031053013038591,0.0438557343777432,0.628712871287129,0.371287128712871,FALSE,0.881188118811881,2.85674869320769,-14.0685742725301,14.7851126550653,-3.46934106316296,6.72634270322793,-15.9173434912702,18.6815284601883,0.559405940594059,0.440594059405941,0.485713525088937,216.060717523204,100,2003,2012,"09380000","Total Nitrogen",-0.0219495516299191,0.0214892439755354,-0.000230153827191859
TRUE,0.0693069306930694,0.219600547815659,0.00634650211362538,0.420891669536597,0.124193925820497,0.284590926297079,-0.0164002550832638,0.457835624641083,0.965346534653465,0.0346534653465347,FALSE,0.485148514851485,0.200509035898184,-0.358078737736295,0.541665172036505,0.0034484132786259,0.324566770414359,-0.474443725032787,0.666356501395705,0.757425742574257,0.242574257425743,0.806210102136402,1.51808596048392,100,1982,2012,"01395000","Nitrite plus nitrate",0.0594568098310267,0.0594568098310267,0.0594568098310267
FALSE,0.207920792079208,0.116300899339372,-0.0404726971242838,0.263305115043374,0.0416999070064061,0.156181573128912,-0.0763964306200828,0.330654021052042,0.896039603960396,0.103960396039604,FALSE,0.96039603960396,0.0363876569133015,-0.480382732978185,0.350845771777375,-0.136882202675184,0.147418701033166,-0.536230093949767,0.362233762096273,0.51980198019802,0.48019801980198,0.909509750612689,1.6822073394688,100,1992,2012,"01395000","Nitrite plus nitrate",0.0594568098310267,0.0594568098310267,0.0594568098310267
FALSE,0.683168316831683,0.0615383506988926,-0.0999565181529926,0.171914011994378,-0.019165852162309,0.097060948800125,-0.176263183543267,0.190505474132996,0.658415841584158,0.341584158415842,FALSE,0.841584158415842,0.00743489203528753,-0.368354021869508,0.222685820323906,-0.129386672803118,0.0682540814070169,-0.395055670073081,0.283501649576961,0.420792079207921,0.579207920792079,0.964272299253168,1.71116010434682,100,2002,2012,"01395000","Nitrite plus nitrate",0.0594568098310267,0.0594568098310267,0.0594568098310267
FALSE,0.405940594059406,0.289127911117446,-1.16444369957249,0.629904228103594,0.115869474927502,0.473679064949765,-8.05129746417676,0.889014882722633,0.797029702970297,0.202970297029703,FALSE,0.603960396039604,8.16714621411292,-255.431528719575,24.2398401462094,-5.71074913661614,15.0502506645656,-3497.33922196041,57.9090377555588,0.698019801980198,0.301980198019802,0.233714442141864,10.4196225058749,100,1992,2012,"09415000","Total Phosphorus",-0.0826281749059264,-0.081616701953797,-0.0821224384298617
FALSE,0.465346534653465,0.107866005029441,-0.848273796572949,0.271581072256973,0.0108136460309045,0.197583073538738,-7.23527215308533,0.301642639298496,0.767326732673267,0.232673267326733,FALSE,0.485148514851485,5.90706348797425,-54.6204270896076,13.0833147463966,0.320231146342818,9.28557659479593,-199.709075775501,43.0704684361181,0.757425742574257,0.242574257425743,0.41497634822987,12.6797052320136,100,2002,2012,"09415000","Total Phosphorus",-0.0826281749059264,-0.081616701953797,-0.0821224384298617
FALSE,0.881188118811881,0.0120394851398326,-0.0884476024262821,0.0639525075372932,-0.0295001432307886,0.0284403766382665,-0.114416059627626,0.0724973817386971,0.559405940594059,0.440594059405941,FALSE,0.861386138613861,1.58882563387,-38.2809891253175,28.5167679556242,-15.629130293142,9.73113196336336,-47.0351045273142,35.9076853851785,0.430693069306931,0.569306930693069,0.368769735504053,138.979409796575,100,1972,2012,"09427520","Nitrite plus nitrate",0.0390594768972309,0.047618460644676,0.0433389687709534
TRUE,0.00990099009900991,0.211975384337091,0.169019522744702,0.254317796938732,0.194604092648685,0.230750341617224,0.153514171706399,0.266918615771314,0.995049504950495,0.00495049504950495,TRUE,0.00990099009900991,78.2071512017361,60.2047605362687,94.7402704310389,70.8952759519974,87.895302026805,55.0873185869348,96.0056754121416,0.995049504950495,0.00495049504950495,0.168833836306795,62.3610842287094,100,1982,2012,"09427520","Nitrite plus nitrate",0.0390594768972309,0.047618460644676,0.0433389687709534
TRUE,0.0099009900990099,-0.334161062687675,-0.458367998939224,-0.272472946911596,-0.405089236158827,-0.330380145868765,-0.489231232331485,-0.260718344207868,0.00495049504950495,0.995049504950495,TRUE,0.0099009900990099,-21.5879334500727,-34.0059875170901,-16.626922418381,-25.5155997586166,-20.7460628525921,-35.9526258530196,-15.5418081281716,0.00495049504950495,0.995049504950495,0.699503927528199,42.71082945386,100,2002,2012,"09429490","Nitrate",-0.0234767022924802,0.0887204553964808,0.0326218765520003
FALSE,0.326732673267327,0.0439117220183713,-0.0315042243040328,0.117455363601129,0.0104574599253638,0.0761804148661048,-0.0392125177800149,0.130847287760161,0.836633663366337,0.163366336633663,TRUE,0.0297029702970297,5.35732613349849,0.819217992972785,10.7014151463129,3.85889120439958,8.82597723785248,0.220810115648298,13.1163335822643,0.985148514851485,0.0148514851485149,0.29993845769961,13.0267039028034,100,1972,2012,"09429490","Nitrite plus nitrate",0.0727320657115592,0.100992958785776,0.0868625122486676
TRUE,0.00990099009900991,0.176316022323491,0.135143535091533,0.228180032733067,0.158631847252567,0.202111806982302,0.132744494436646,0.233035363568776,0.995049504950495,0.00495049504950495,TRUE,0.00990099009900991,9.10328394871089,5.98675633607401,12.6715123389926,8.00636805912001,10.4874698565994,4.49328091598063,13.0534847294338,0.995049504950495,0.00495049504950495,0.167534157394491,9.28074608759103,100,1982,2012,"09429490","Nitrite plus nitrate",0.0727320657115592,0.100992958785776,0.0868625122486676
TRUE,0.0099009900990099,-0.28796382546496,-0.503016062164326,-0.121828842842786,-0.398907102275902,-0.233572592814456,-0.55814068568188,-0.0789619816249235,0.00495049504950495,0.995049504950495,FALSE,0.207920792079208,-5.78468841350876,-16.5039987487247,2.86969200149206,-10.6428607023392,-2.71715973206044,-19.2379285921045,6.37203032058538,0.103960396039604,0.896039603960396,0.87166687873935,39.2514136752547,100,1982,2012,"09429490","Total Nitrogen",0.039255421193433,0.0629689710353396,0.0511121961143863
TRUE,0.0099009900990099,-0.0188169255928192,-0.0252282615115924,-0.0108636058882243,-0.0206775554248823,-0.0161234031292751,-0.0262037644439119,-0.0100877325620041,0.00495049504950495,0.995049504950495,TRUE,0.0495049504950495,-1.22246284508746,-1.87413577899101,-0.138395246804498,-1.44429061791512,-0.87030338397401,-2.09050676767947,0.0907887060880843,0.0247524752475248,0.975247524752475,0.0342340345921456,2.28114892951327,100,1982,2012,"09429490","Total Phosphorus",-0.203100334541815,-0.167789999239556,-0.185445166890686
TRUE,0.0495049504950495,0.674462831090195,0.22123699934696,1.03511202716967,0.482420882636242,0.846981746522865,-0.00452817273065043,1.12045354504183,0.975247524752475,0.0247524752475248,TRUE,0.0693069306930694,26.4974707080623,1.17568199276915,47.6029163108509,18.6334514719911,36.4533565673312,-7.46066441480207,50.5290263463555,0.965346534653465,0.0346534653465347,1.05493099700694,51.2201160787354,100,2002,2011,"09448500","Total Nitrogen",0.376871081963269,0.379292981118248,0.378082031540759
TRUE,0.0297029702970297,0.015332557223725,0.00433119751110056,0.0243635172030367,0.00936215753168243,0.0182843219996704,0.00149514836631779,0.028952937949697,0.985148514851485,0.0148514851485149,TRUE,0.0693069306930694,0.0421364318487202,0.00637678218729598,0.0810168323411926,0.028850053525804,0.0633167141628018,-0.00484354739248889,0.0913608883877821,0.965346534653465,0.0346534653465347,0.0971322021897437,0.29018782867641,100,1992,2012,"01395000","Total Phosphorus",-0.0249469687366155,-0.0246640139099188,-0.0248054913232671
FALSE,0.247524752475248,0.00810982965568484,-0.00280367785425228,0.0139445847033773,0.00270649794835222,0.00963577133403849,-0.00492781481343358,0.0179628623829988,0.876237623762376,0.123762376237624,TRUE,0.0297029702970297,0.0238849867303911,0.0057523422017634,0.0475635478469197,0.0158125747683907,0.0339710118217423,0.00292004927713924,0.0501014706682472,0.985148514851485,0.0148514851485149,0.104354929757784,0.30843927379474,100,2002,2012,"01395000","Total Phosphorus",-0.0249469687366155,-0.0246640139099188,-0.0248054913232671
FALSE,0.405940594059406,0.331036120554617,-0.769962284958852,0.559730142256352,0.0581007199231694,0.463015808511703,-1.94935463178041,0.594723403926306,0.797029702970297,0.202970297029703,FALSE,0.207920792079208,31.9258718147112,-41.9941346098479,50.4126392513068,15.4673880575374,40.451786660448,-106.12839024994,51.6088149745614,0.896039603960396,0.103960396039604,0.107448971562253,13.3292695723387,100,1982,2012,"09498500","Total Phosphorus",-0.0648131024175255,-0.063867252567239,-0.0643401774923823
FALSE,0.287128712871287,0.360913621534643,-0.514992591509391,0.627990082925263,0.13056243201282,0.479907041059152,-0.848353579450566,0.647705354794992,0.856435643564356,0.143564356435644,FALSE,0.247524752475248,33.0338437456919,-29.22896446991,49.9326309096867,18.2563232026943,39.2946489831066,-195.615324312519,53.881519906346,0.876237623762376,0.123762376237624,0.0775714705822273,12.221297641358,100,1992,2012,"09498500","Total Phosphorus",-0.0648131024175255,-0.063867252567239,-0.0643401774923823
FALSE,0.386138613861386,0.172410860614162,-0.354782040997507,0.284438711792066,0.0303076596094625,0.216277671616459,-0.67601684105151,0.307777476599696,0.806930693069307,0.193069306930693,FALSE,0.326732673267327,13.7419348817505,-20.3450639628116,22.5704127460199,6.4245557340616,17.5202441777525,-26.0313078914031,24.4070286472929,0.836633663366337,0.163366336633663,0.266074231502708,31.5132065052995,100,2002,2012,"09498500","Total Phosphorus",-0.0648131024175255,-0.063867252567239,-0.0643401774923823
FALSE,0.326732673267327,-0.00262174717808715,-0.0144886913087046,0.0033031958310782,-0.00836216954617191,-0.00167194455350945,-0.0204031091585424,0.00516450044494685,0.163366336633663,0.836633663366337,FALSE,0.188118811881188,-0.153804689325673,-0.532504434093532,0.0412436053807087,-0.349988545886574,-0.154199046494459,-0.645711438874647,0.080451843052758,0.0940594059405941,0.905940594059406,0.030595166283522,1.10580441219447,100,2003,2012,"09502000","Total Phosphorus",0.00650982722354078,0.0173648454040477,0.0119373363137942
FALSE,0.603960396039604,-0.0163261521170516,-0.0681247976760376,0.0233425636079498,-0.0277738565897628,0.0050090418398693,-0.0808634823758921,0.0253019615923975,0.301980198019802,0.698019801980198,FALSE,0.841584158415842,-0.024968371011063,-0.273529821019091,0.486910459364991,-0.0852711325551696,0.149652471395054,-0.308535936379424,0.58797900706088,0.579207920792079,0.420792079207921,0.137678846417021,0.575368572563513,100,1982,2012,"09504000","Nitrite plus nitrate",-0.0626641797196203,0.137109901471588,0.0372228608759839
FALSE,0.861386138613861,0.00439502740280725,-0.0611612594231249,0.0298380520509133,-0.006026548628103,0.0176982239959429,-0.0968088583959848,0.0304379208525066,0.569306930693069,0.430693069306931,FALSE,0.445544554455445,0.864019238208478,-3.61251115155418,2.95531029263748,0.311478087966785,1.4204479029652,-11.7036929094862,3.04511727644346,0.777227722772277,0.222772277227723,0.0579766149606933,1.41651171561732,100,1982,2012,"09504000","Total Phosphorus",0.0897988233933882,0.111510459643486,0.100654641518437
FALSE,0.544554455445545,0.0153990653424432,-0.0576326771634169,0.0395695009831403,-0.00173413051750826,0.0261906783854729,-0.123933822087657,0.0538237038572463,0.727722772277228,0.272277227722772,FALSE,0.801980198019802,0.458057189228436,-5.08466717599793,1.37516754636308,-0.447002044062229,0.742166771712916,-20.65176224352,3.13091229088822,0.599009900990099,0.400990099009901,0.0469725770210573,1.82247376459737,100,1992,2012,"09504000","Total Phosphorus",0.0897988233933882,0.111510459643486,0.100654641518437
FALSE,0.465346534653465,0.00693550965923347,-0.0089239100556414,0.0181231555756715,0.000839418477890675,0.0119371549182266,-0.014165403882748,0.0217995114853037,0.767326732673267,0.232673267326733,FALSE,0.247524752475248,0.224870747722335,-0.0970673185784779,0.485789473980126,0.1320328003186,0.351909287067356,-0.164890868393341,0.521034956645005,0.876237623762376,0.123762376237624,0.0516596238329214,1.20463270054511,100,2002,2012,"09510000","Total Phosphorus",-0.0856967026412679,-0.0760659640747396,-0.0808813333580038
TRUE,0.00990099009900991,0.336622889796569,0.224474116238818,0.378300115636368,0.291054662152178,0.356370344429119,0.187260360730599,0.389970709470556,0.995049504950495,0.00495049504950495,TRUE,0.00990099009900991,42.8966927749248,17.7317159912358,52.385511122301,33.1298095090038,45.8680541619715,13.9537973430471,52.7523782169637,0.995049504950495,0.00495049504950495,0.259858442156062,31.6785356576163,100,1982,2012,"09522000","Nitrite plus nitrate",0.0236542841772181,0.0277406658659723,0.0256974750215952
TRUE,0.00990099009900991,0.281669884686409,0.177617632099311,0.326358462084983,0.2503668904689,0.298297804876947,0.161719179477695,0.338917919796337,0.995049504950495,0.00495049504950495,TRUE,0.00990099009900991,31.3823238052331,14.3848780098555,39.8581808906218,25.0939916109851,34.0487194173115,11.8187325796041,41.6889150506819,0.995049504950495,0.00495049504950495,0.314811447266222,43.1929046273079,100,1992,2012,"09522000","Nitrite plus nitrate",0.0236542841772181,0.0277406658659723,0.0256974750215952
TRUE,0.00990099009900991,0.165400963718631,0.112113151157611,0.205107480883968,0.145073027270725,0.184138960778544,0.106486422587634,0.210090411405112,0.995049504950495,0.00495049504950495,TRUE,0.00990099009900991,19.120957515636,7.3500436325583,23.3990027206895,13.8654772973204,20.4228575154876,5.47095289611915,24.3114485506045,0.995049504950495,0.00495049504950495,0.431080368234,55.4542709169051,100,2002,2012,"09522000","Nitrite plus nitrate",0.0236542841772181,0.0277406658659723,0.0256974750215952
TRUE,0.0495049504950495,0.128562187006243,0.0345580438920506,0.228270950972533,0.0939683355612362,0.165172382436951,0.00339208460417507,0.241547985786261,0.975247524752475,0.0247524752475248,FALSE,0.841584158415842,6.98922327001799,-20.4151494748611,26.5930064123527,-6.73252726630667,14.322439267369,-37.9977101927243,30.7010288017481,0.579207920792079,0.420792079207921,0.785615466196823,111.181864836266,100,1982,2012,"09522000","Total Nitrogen",0.00886307313745608,0.0164834131837397,0.0126732431605979
